invoice1,invoice2,similarity_score_x,similarity_score_y,label
ABF2318585,ABF2318585,1.0000000000000002,,
ABF2318588,ABF2318588,1.0,,
ABF2318589,ABF2318589,1.0000000000000002,,
ABF2318590,ABF2318590,1.0000000000000002,,
ABF2318592,ABF2318592,0.9999999999999998,,
ABF2318623,ABF2318623,1.0000000000000002,,
ABF2318624,ABF2318624,1.0,,
ABF2318630,ABF2318630,1.0000000000000002,,
ABF2318632,ABF2318632,1.0000000000000002,,
ABF2318637,ABF2318637,1.0000000000000002,,
ABF2318642,ABF2318642,0.9999999999999999,,
ABF2318650,ABF2318650,1.0000000000000004,,
ABF2318651,ABF2318651,1.0000000000000002,,
ABF2318654,ABF2318654,1.0000000000000002,,
ABF2318669,ABF2318669,1.0000000000000002,,
ABF2318679,ABF2318679,1.0000000000000002,,
ABF2318684,ABF2318684,1.0000000000000002,,
ABF2318685,ABF2318685,1.0000000000000002,,
ABF2318688,ABF2318688,1.0000000000000002,,
ABF2318690,ABF2318690,1.0000000000000002,,
ABF2318691,ABF2318691,1.0,,
ABF2318692,ABF2318692,1.0000000000000002,,
ABF2318693,ABF2318693,1.0000000000000002,,
ABF2318694,ABF2318694,1.0000000000000002,,
ABF2319423,ABF2319423,0.9999999999999999,,
ABF2319424,ABF2319424,1.0000000000000002,,
ABF2319425,ABF2319425,0.9999999999999997,,
ABF2319426,ABF2319426,0.9999999999999999,,
ABF2319427,ABF2319427,1.0000000000000002,,
ABF2319428,ABF2319428,1.0000000000000002,,
ABF2319429,ABF2319429,0.9999999999999998,,
ABF2319430,ABF2319430,1.0000000000000002,,
ABF2319431,ABF2319431,1.0000000000000002,,
ABF2319432,ABF2319432,1.0000000000000002,,
ABF2319433,ABF2319433,1.0000000000000002,,
ABF2319434,ABF2319434,1.0000000000000002,,
ABF2319435,ABF2319435,1.0000000000000002,,
ABF2319436,ABF2319436,1.0000000000000004,,
ABF2319437,ABF2319437,1.0000000000000002,,
ABF2319438,ABF2319438,0.9999999999999992,,
ABF2319439,ABF2319439,1.0000000000000002,,
ABF2319440,ABF2319440,1.0000000000000002,,
ABF2319441,ABF2319441,1.0,,
ABF2319442,ABF2319442,1.0,,
ABF2319443,ABF2319443,1.0,,
ABF2319444,ABF2319444,1.0000000000000002,,
ABF2319445,ABF2319445,1.0000000000000002,,
ABF2319447,ABF2319447,1.0000000000000002,,
ABF2319448,ABF2319448,0.9999999999999997,,
ABF2319450,ABF2319450,1.0000000000000002,,
ABF2319451,ABF2319451,1.0000000000000002,,
ABF2319452,ABF2319452,1.0,,
ABF2319455,ABF2319455,1.0,,
ABF2319457,ABF2319457,1.0000000000000002,,
ABF2319458,ABF2319458,0.9999999999999998,,
ABF2319459,ABF2319459,1.0000000000000002,,
ABF2319460,ABF2319460,1.0000000000000002,,
ABF2319461,ABF2319461,1.0000000000000002,,
ABF2319462,ABF2319462,1.0000000000000002,,
ABF2319463,ABF2319463,1.0,,
ABF2319464,ABF2319464,1.0000000000000002,,
ABF2319465,ABF2319465,1.0000000000000002,,
ABF2319466,ABF2319466,1.0000000000000002,,
ABF2319467,ABF2319467,1.0,,
ABF2319468,ABF2319468,0.9999999999999997,,
ABF2319469,ABF2319469,1.0,,
ABF2319470,ABF2319470,1.0000000000000004,,
ABF2319471,ABF2319471,1.0000000000000002,,
ABF2319472,ABF2319472,1.0,,
ABF2319473,ABF2319473,1.0000000000000002,,
ABF2319474,ABF2319474,1.0000000000000002,,
ABF2319475,ABF2319475,1.0000000000000002,,
ABF2319476,ABF2319476,1.0000000000000002,,
ABF2319477,ABF2319477,1.0,,
ABF2319478,ABF2319478,1.0,,
ABF2319479,ABF2319479,1.0000000000000002,,
ABF2319480,ABF2319480,1.0,,
ABF2319481,ABF2319481,1.0000000000000002,,
ABF2319482,ABF2319482,1.0000000000000002,,
ABF2319483,ABF2319483,1.0000000000000004,,
ABF2319484,ABF2319484,1.0,,
ABF2319485,ABF2319485,1.0,,
ABF2319486,ABF2319486,0.9999999999999998,,
ABF2319487,ABF2319487,1.0000000000000002,,
ABF2319488,ABF2319488,1.0000000000000002,,
ABF2319489,ABF2319489,1.0000000000000002,,
ABF2319490,ABF2319490,1.0000000000000002,,
ABF2319491,ABF2319491,0.9999999999999999,,
ABF2319492,ABF2319492,1.0,,
ABF2319493,ABF2319493,1.0000000000000002,,
ABF2319494,ABF2319494,1.0000000000000002,,
ABF2319495,ABF2319495,1.0000000000000002,,
ABF2319497,ABF2319497,1.0000000000000002,,
ABF2319498,ABF2319498,1.0000000000000002,,
ABF2319499,ABF2319499,1.0000000000000004,,
ABF2319500,ABF2319500,0.9999999999999997,,
ABF2319501,ABF2319501,1.0000000000000002,,
ABF2319502,ABF2319502,1.0000000000000002,,
ABF2319503,ABF2319503,0.9999999999999997,,
ABF2319504,ABF2319504,0.9999999999999998,,
ABF2319505,ABF2319505,1.0000000000000002,,
ABF2319506,ABF2319506,1.0000000000000009,,
ABF2319507,ABF2319507,1.0000000000000002,,
ABF2319508,ABF2319508,1.0000000000000004,,
ABF2319509,ABF2319509,0.9999999999999999,,
ABF2319510,ABF2319510,1.0000000000000002,,
ABF2319511,ABF2319511,0.9999999999999998,,
ABF2319512,ABF2319512,0.9999999999999997,,
ABF2319514,ABF2319514,1.0,,
ABF2319516,ABF2319516,1.0000000000000002,,
ABF2319517,ABF2319517,1.0000000000000004,,
ABF2319519,ABF2319519,0.9999999999999999,,
ABF2319520,ABF2319520,1.0000000000000002,,
ABF2319521,ABF2319521,1.0000000000000002,,
ABF2319522,ABF2319522,1.0,,
ABF2319523,ABF2319523,1.0000000000000002,,
ABF2319524,ABF2319524,1.0000000000000002,,
ABF2319526,ABF2319526,1.0000000000000002,,
ABF2319527,ABF2319527,0.9999999999999996,,
ABF2319528,ABF2319528,1.0000000000000002,,
ABF2319529,ABF2319529,1.0000000000000002,,
ABF2319530,ABF2319530,1.0,,
ABF2319531,ABF2319531,1.0,,
ABF2319532,ABF2319532,1.0000000000000002,,
ABF2319533,ABF2319533,0.9999999999999997,,
ABF2319534,ABF2319534,1.0000000000000002,,
ABF2319535,ABF2319535,1.0000000000000002,,
ABF2319537,ABF2319537,1.0000000000000002,,
ABF2319538,ABF2319538,1.0,,
ABF2319539,ABF2319539,1.0000000000000002,,
ABF2319540,ABF2319540,1.0,,
ABF2319542,ABF2319542,1.0000000000000007,,
ABF2319543,ABF2319543,1.0000000000000002,,
ABF2319544,ABF2319544,1.0000000000000002,,
ABF2319546,ABF2319546,1.0,,
ABF2319547,ABF2319547,1.0000000000000002,,
ABF2319548,ABF2319548,1.0000000000000002,,
ABF2319549,ABF2319549,1.0,,
ABF2319550,ABF2319550,1.0000000000000002,,
ABF2319552,ABF2319552,1.0,,
ABF2319553,ABF2319553,1.0,,
ABF2319555,ABF2319555,1.0000000000000002,,
ABF2319557,ABF2319557,1.0,,
ABF2319558,ABF2319558,1.0000000000000002,,
ABF2319559,ABF2319559,1.0000000000000004,,
ABF2319560,ABF2319560,1.0000000000000002,,
ABF2319561,ABF2319561,1.0000000000000002,,
ABF2319562,ABF2319562,1.0000000000000002,,
ABF2319565,ABF2319565,1.0,,
ABF2319566,ABF2319566,0.999999999999999,,
ABF2319568,ABF2319568,1.0000000000000002,,
ABF2319569,ABF2319569,1.0,,
ABF2319570,ABF2319570,1.0000000000000002,,
ABF2319571,ABF2319571,1.0000000000000002,,
ABF2319572,ABF2319572,1.0000000000000002,,
ABF2319573,ABF2319573,0.9999999999999999,,
ABF2319574,ABF2319574,1.0000000000000002,,
ABF2319575,ABF2319575,0.9999999999999999,,
ABF2319576,ABF2319576,1.0000000000000002,,
ABF2319577,ABF2319577,1.0000000000000002,,
ABF2319579,ABF2319579,1.0,,
ABF2319580,ABF2319580,1.0000000000000002,,
ABF2319582,ABF2319582,0.9999999999999999,,
ABF2319583,ABF2319583,1.0000000000000002,,
ABF2319585,ABF2319585,1.0,,
ABF2319586,ABF2319586,1.0,,
ABF2319587,ABF2319587,1.0000000000000002,,
ABF2319589,ABF2319589,1.0000000000000002,,
ABF2319591,ABF2319591,1.0000000000000002,,
ABF2319592,ABF2319592,1.0,,
ABF2319593,ABF2319593,1.0,,
ABF2319594,ABF2319594,1.0,,
ABF2319595,ABF2319595,1.0000000000000002,,
ABF2319596,ABF2319596,1.0,,
ABF2319597,ABF2319597,1.0000000000000002,,
ABF2319598,ABF2319598,1.0000000000000002,,
ABF2319599,ABF2319599,1.0000000000000002,,
ABF2319600,ABF2319600,1.0000000000000002,,
ABH2322165,ABH2322165,1.0,,
ABH2322167,ABH2322167,1.0,,
ABH2322174,ABH2322174,1.0000000000000002,,
ABH2322175,ABH2322175,1.0000000000000002,,
ABH2322212,ABH2322212,0.9999999999999997,,
ABH2322219,ABH2322219,0.9999999999999999,,
ABH2322705,ABH2322705,1.0000000000000002,,
ABH2322707,ABH2322707,0.9999999999999997,,
ABH2322708,ABH2322708,1.0000000000000002,,
ABH2322709,ABH2322709,1.0,,
ABH2322710,ABH2322710,1.0000000000000002,,
ABH2322713,ABH2322713,1.0000000000000002,,
ABI2324076,ABI2324076,1.0,,
ABI2324077,ABI2324077,1.0,,
ABI2324082,ABI2324082,1.0000000000000004,,
ABI2324084,ABI2324084,1.0000000000000002,,
ABI2324088,ABI2324088,1.0000000000000002,,
ABI2324089,ABI2324089,1.0000000000000002,,
ABI2324090,ABI2324090,1.0000000000000002,,
ABI2324379,ABI2324379,1.0,,
ABI2324380,ABI2324380,1.0,,
ABI2324381,ABI2324381,1.0000000000000002,,
ABI2324384,ABI2324384,0.9999999999999998,,
ABI2324385,ABI2324385,1.0000000000000002,,
ABI2324386,ABI2324386,1.0,,
ABI2324387,ABI2324387,1.0,,
ABI2324389,ABI2324389,1.0000000000000002,,
ABI2324391,ABI2324391,1.0000000000000002,,
ABI2324393,ABI2324393,1.0,,
ABI2324394,ABI2324394,1.0000000000000002,,
ABI2324395,ABI2324395,1.0000000000000002,,
ABI2324396,ABI2324396,1.0,,
ABI2324414,ABI2324414,1.0000000000000002,,
ABI2324415,ABI2324415,1.0,,
ABI2324416,ABI2324416,1.0000000000000002,,
ABI2324417,ABI2324417,1.0,,
ABI2324418,ABI2324418,1.0000000000000002,,
ABI2324419,ABI2324419,1.0,,
ABI2324422,ABI2324422,1.0000000000000004,,
ABI2324423,ABI2324423,1.0000000000000004,,
ABI2324424,ABI2324424,1.0000000000000002,,
ABI2324425,ABI2324425,1.0,,
ABI2324426,ABI2324426,1.0,,
ABI2324427,ABI2324427,1.0,,
ABI2324428,ABI2324428,1.0000000000000002,,
ABI2324429,ABI2324429,0.9999999999999999,,
ABI2324430,ABI2324430,1.0000000000000002,,
ABI2324431,ABI2324431,1.0,,
ABI2324432,ABI2324432,1.0,,
ABI2324433,ABI2324433,1.0,,
ABI2324434,ABI2324434,1.0000000000000002,,
ABI2324435,ABI2324435,1.0,,
ABI2324436,ABI2324436,1.0000000000000002,,
ABI2324438,ABI2324438,1.0000000000000002,,
ABI2324439,ABI2324439,1.0000000000000002,,
ABI2324440,ABI2324440,1.0000000000000002,,
ABI2324441,ABI2324441,1.0000000000000002,,
ABI2324442,ABI2324442,1.0,,
ABI2324444,ABI2324444,1.0,,
ABI2324445,ABI2324445,1.0000000000000004,,
ABI2324446,ABI2324446,1.0000000000000002,,
ABI2324447,ABI2324447,1.0000000000000002,,
ABI2324448,ABI2324448,1.0,,
ABI2324449,ABI2324449,1.0000000000000004,,
ABI2324450,ABI2324450,1.0,,
ABI2324451,ABI2324451,1.0,,
ABI2324452,ABI2324452,0.9999999999999999,,
ABI2324453,ABI2324453,1.0000000000000002,,
ABI2324454,ABI2324454,1.0000000000000002,,
ABI2324455,ABI2324455,1.0000000000000002,,
ABI2324456,ABI2324456,1.0000000000000002,,
ABI2324457,ABI2324457,1.0000000000000002,,
ABI2324458,ABI2324458,1.0000000000000002,,
ABI2324459,ABI2324459,1.0,,
ABI2324460,ABI2324460,1.0000000000000002,,
ABI2324461,ABI2324461,1.0,,
ABI2324462,ABI2324462,1.0000000000000002,,
ABI2324463,ABI2324463,1.0000000000000002,,
ABI2324464,ABI2324464,1.0000000000000002,,
ABI2324465,ABI2324465,1.0000000000000004,,
ABI2324466,ABI2324466,1.0,,
ABI2324467,ABI2324467,1.0,,
ABI2324468,ABI2324468,1.0,,
ABI2324469,ABI2324469,1.0000000000000002,,
ABI2324470,ABI2324470,1.0,,
ABI2324471,ABI2324471,1.0,,
ABI2324472,ABI2324472,1.0,,
ABI2324473,ABI2324473,1.0000000000000002,,
ABI2324474,ABI2324474,1.0000000000000002,,
ABI2324475,ABI2324475,1.0000000000000002,,
ABI2324476,ABI2324476,1.0,,
ABI2324477,ABI2324477,1.0000000000000002,,
ABI2324478,ABI2324478,1.0000000000000002,,
ABI2324479,ABI2324479,1.0,,
ABI2324480,ABI2324480,0.9999999999999999,,
ABI2324481,ABI2324481,1.0,,
ABI2324482,ABI2324482,1.0,,
ABI2324483,ABI2324483,1.0000000000000004,,
ABI2324484,ABI2324484,1.0,,
ABI2324485,ABI2324485,1.0,,
ABI2324486,ABI2324486,1.0000000000000004,,
ABI2324488,ABI2324488,1.0000000000000002,,
ABI2324489,ABI2324489,1.0000000000000002,,
ABI2324490,ABI2324490,1.0,,
ABI2324491,ABI2324491,1.0,,
ABI2324492,ABI2324492,1.0,,
ABI2324493,ABI2324493,1.0000000000000002,,
ABI2324494,ABI2324494,0.9999999999999999,,
ABI2324495,ABI2324495,1.0,,
ABI2324496,ABI2324496,1.0000000000000002,,
ABI2324497,ABI2324497,1.0,,
ABI2324498,ABI2324498,1.0,,
ABI2324499,ABI2324499,1.0,,
ABI2324500,ABI2324500,1.0,,
ABI2324501,ABI2324501,1.0,,
ABI2324502,ABI2324502,0.9999999999999998,,
ABI2324504,ABI2324504,1.0000000000000002,,
ABI2324506,ABI2324506,1.0,,
ABI2324508,ABI2324508,1.0000000000000002,,
ABI2324509,ABI2324509,1.0,,
ABI2324510,ABI2324510,1.0,,
ABI2324511,ABI2324511,1.0,,
ABI2324512,ABI2324512,1.0,,
ABI2324513,ABI2324513,1.0,,
ABI2324515,ABI2324515,1.0,,
ABI2324516,ABI2324516,1.0000000000000002,,
ABI2324517,ABI2324517,1.0000000000000002,,
ABI2324518,ABI2324518,1.0000000000000004,,
ABI2324519,ABI2324519,1.0000000000000002,,
ABI2324520,ABI2324520,1.0,,
ABI2324521,ABI2324521,1.0,,
ABI2324522,ABI2324522,1.0000000000000002,,
ABI2324523,ABI2324523,1.0,,
ABI2324524,ABI2324524,1.0,,
ABI2324525,ABI2324525,1.0000000000000004,,
ABI2324526,ABI2324526,1.0,,
ABI2324527,ABI2324527,1.0000000000000004,,
ABI2324528,ABI2324528,1.0000000000000004,,
ABI2324529,ABI2324529,1.0000000000000002,,
ABI2324530,ABI2324530,1.0,,
ABI2324531,ABI2324531,1.0000000000000002,,
ABI2324532,ABI2324532,1.0000000000000002,,
ABI2324533,ABI2324533,1.0000000000000002,,
ABI2324534,ABI2324534,1.0000000000000002,,
ABI2324535,ABI2324535,1.0000000000000004,,
ABI2324536,ABI2324536,1.0000000000000002,,
ABI2324537,ABI2324537,1.0,,
ABI2324538,ABI2324538,1.0,,
ABI2324540,ABI2324540,1.0000000000000002,,
ABI2324542,ABI2324542,0.9999999999999999,,
ABI2324543,ABI2324543,1.0,,
ABI2324544,ABI2324544,1.0000000000000002,,
ABI2324545,ABI2324545,1.0,,
ABI2324546,ABI2324546,1.0,,
ABI2324547,ABI2324547,1.0000000000000002,,
ABI2324548,ABI2324548,1.0,,
ABI2324549,ABI2324549,1.0000000000000002,,
ABI2324550,ABI2324550,1.0000000000000002,,
ABI2324551,ABI2324551,1.0,,
ABI2324552,ABI2324552,0.9999999999999999,,
ABI2324553,ABI2324553,1.0000000000000002,,
ABI2324554,ABI2324554,1.0,,
ABI2324555,ABI2324555,1.0,,
ABI2324557,ABI2324557,1.0,,
ABI2324559,ABI2324559,1.0000000000000002,,
ABI2324560,ABI2324560,1.0,,
ABI2324561,ABI2324561,1.0,,
ABI2324562,ABI2324562,1.0000000000000002,,
ABI2324563,ABI2324563,1.0000000000000002,,
ABI2324564,ABI2324564,1.0000000000000002,,
ABI2324565,ABI2324565,1.0000000000000002,,
ABI2324566,ABI2324566,1.0000000000000002,,
ABI2324567,ABI2324567,1.0000000000000002,,
ABI2324568,ABI2324568,1.0,,
ABI2324569,ABI2324569,1.0,,
ABI2324570,ABI2324570,1.0,,
ABI2324571,ABI2324571,1.0,,
ABI2324572,ABI2324572,1.0000000000000002,,
ABI2324573,ABI2324573,1.0000000000000002,,
ABI2324574,ABI2324574,1.0000000000000002,,
ABI2324575,ABI2324575,1.0,,
ABI2324576,ABI2324576,1.0000000000000002,,
ABI2324577,ABI2324577,1.0,,
ABI2324578,ABI2324578,1.0,,
ABI2324579,ABI2324579,0.9999999999999999,,
ABI2324580,ABI2324580,1.0,,
ABI2324581,ABI2324581,1.0,,
ABI2324582,ABI2324582,1.0000000000000004,,
ABI2324583,ABI2324583,1.0,,
ABI2324584,ABI2324584,1.0000000000000002,,
ABI2324585,ABI2324585,1.0,,
ABI2324586,ABI2324586,1.0000000000000002,,
ABI2324587,ABI2324587,1.0000000000000002,,
ABI2324588,ABI2324588,1.0000000000000002,,
ABI2324590,ABI2324590,1.0000000000000004,,
ABI2324591,ABI2324591,1.0,,
ABI2324592,ABI2324592,1.0000000000000002,,
ABI2324593,ABI2324593,1.0,,
ABI2324594,ABI2324594,1.0,,
ABI2324595,ABI2324595,1.0000000000000002,,
ABI2324596,ABI2324596,1.0,,
ABI2324597,ABI2324597,1.0000000000000002,,
ABI2324598,ABI2324598,1.0,,
ABI2324599,ABI2324599,1.0000000000000004,,
ABI2324600,ABI2324600,1.0,,
ABI2324601,ABI2324601,1.0,,
ABI2324602,ABI2324602,1.0000000000000002,,
ABI2324603,ABI2324603,1.0,,
ABI2324604,ABI2324604,1.0,,
ABI2324605,ABI2324605,1.0000000000000002,,
ABI2324606,ABI2324606,1.0,,
ABI2324607,ABI2324607,1.0000000000000002,,
ABI2324608,ABI2324608,1.0000000000000002,,
ABI2324609,ABI2324609,1.0,,
ABI2324610,ABI2324610,0.9999999999999999,,
ABI2324611,ABI2324611,1.0,,
ABI2324612,ABI2324612,1.0000000000000002,,
ABI2324613,ABI2324613,1.0,,
ABI2324614,ABI2324614,1.0000000000000002,,
ABI2324615,ABI2324615,1.0,,
ABI2324616,ABI2324616,1.0000000000000002,,
ABI2324617,ABI2324617,1.0000000000000002,,
ABI2324618,ABI2324618,1.0,,
ABI2324619,ABI2324619,1.0,,
ABI2324620,ABI2324620,1.0,,
ABI2324621,ABI2324621,1.0,,
ABI2324622,ABI2324622,1.0,,
ABI2324623,ABI2324623,1.0000000000000004,,
ABI2324624,ABI2324624,1.0,,
ABI2324625,ABI2324625,1.0000000000000002,,
ABI2324626,ABI2324626,1.0000000000000002,,
ABI2324627,ABI2324627,1.0000000000000002,,
ABI2324628,ABI2324628,1.0,,
ABI2324629,ABI2324629,1.0000000000000002,,
ABI2324632,ABI2324632,1.0000000000000002,,
ABI2324633,ABI2324633,1.0000000000000007,,
ABI2324638,ABI2324638,1.0000000000000002,,
ABI2324639,ABI2324639,1.0,,
ABI2324640,ABI2324640,1.0,,
ABI2324641,ABI2324641,1.0000000000000002,,
ABI2324642,ABI2324642,1.0,,
ABI2324643,ABI2324643,1.0,,
ABI2324644,ABI2324644,1.0,,
ABI2324645,ABI2324645,1.0,,
ABI2324646,ABI2324646,1.0000000000000002,,
ABI2324648,ABI2324648,1.0000000000000002,,
ABI2324649,ABI2324649,1.0000000000000002,,
ABI2324650,ABI2324650,1.0,,
ABI2324651,ABI2324651,1.0000000000000002,,
ABI2324652,ABI2324652,1.0000000000000002,,
ABI2324653,ABI2324653,1.0000000000000004,,
ABI2324654,ABI2324654,1.0,,
ABI2324655,ABI2324655,1.0,,
ABI2324656,ABI2324656,0.9999999999999999,,
ABI2324657,ABI2324657,1.0,,
ABI2324658,ABI2324658,1.0000000000000002,,
ABI2324659,ABI2324659,1.0000000000000002,,
ABI2324660,ABI2324660,1.0,,
ABI2324661,ABI2324661,1.0000000000000002,,
ABI2324662,ABI2324662,1.0,,
ABI2324663,ABI2324663,1.0000000000000002,,
ABI2324664,ABI2324664,1.0,,
ABI2324665,ABI2324665,0.9999999999999997,,
ABI2324666,ABI2324666,1.0000000000000004,,
ABI2324667,ABI2324667,1.0000000000000002,,
ABI2324668,ABI2324668,1.0,,
ABI2324669,ABI2324669,1.0000000000000002,,
ABI2324670,ABI2324670,1.0,,
ABI2324671,ABI2324671,1.0,,
ABI2324672,ABI2324672,1.0,,
ABI2324673,ABI2324673,1.0,,
ABI2324674,ABI2324674,1.0000000000000004,,
ABI2324675,ABI2324675,1.0,,
ABI2324676,ABI2324676,1.0000000000000004,,
ABI2324677,ABI2324677,1.0000000000000002,,
ABI2324678,ABI2324678,0.9999999999999999,,
ABI2324679,ABI2324679,1.0,,
ABI2324680,ABI2324680,1.0,,
ABI2324681,ABI2324681,1.0000000000000002,,
ABI2324682,ABI2324682,1.0,,
ABI2324683,ABI2324683,1.0,,
ABI2324684,ABI2324684,1.0000000000000002,,
ABI2324685,ABI2324685,1.0000000000000002,,
ABI2324686,ABI2324686,1.0,,
ABI2324687,ABI2324687,1.0,,
ABI2324688,ABI2324688,1.0,,
ABI2324689,ABI2324689,1.0000000000000002,,
ABI2324690,ABI2324690,1.0000000000000004,,
ABI2324691,ABI2324691,1.0,,
ABI2324693,ABI2324693,1.0000000000000002,,
ABI2324694,ABI2324694,1.0000000000000004,,
ABI2324695,ABI2324695,1.0000000000000002,,
ABI2324696,ABI2324696,1.0000000000000002,,
ABI2324697,ABI2324697,1.0,,
ABI2324698,ABI2324698,1.0000000000000002,,
ABI2324699,ABI2324699,1.0000000000000002,,
ABI2324700,ABI2324700,1.0,,
ABI2324701,ABI2324701,1.0,,
ABI2324702,ABI2324702,1.0,,
ABI2324703,ABI2324703,1.0,,
ABI2324704,ABI2324704,1.0,,
ABI2324705,ABI2324705,1.0,,
ABI2324706,ABI2324706,1.0,,
ABI2324707,ABI2324707,1.0000000000000002,,
ABI2324708,ABI2324708,1.0,,
ABI2324709,ABI2324709,0.9999999999999999,,
ABI2324710,ABI2324710,1.0000000000000002,,
ABI2324711,ABI2324711,1.0000000000000002,,
ABI2324712,ABI2324712,1.0,,
ABI2324713,ABI2324713,1.0000000000000002,,
ABI2324714,ABI2324714,1.0,,
ABI2324715,ABI2324715,1.0,,
ABI2324716,ABI2324716,1.0000000000000002,,
ABI2324717,ABI2324717,1.0000000000000002,,
ABI2324718,ABI2324718,1.0,,
ABI2324719,ABI2324719,1.0,,
ABI2324720,ABI2324720,1.0000000000000004,,
ABI2324721,ABI2324721,1.0000000000000002,,
ABI2324722,ABI2324722,1.0000000000000004,,
ABI2324723,ABI2324723,1.0000000000000002,,
ABI2324724,ABI2324724,1.0,,
ABI2324725,ABI2324725,1.0,,
ABI2324726,ABI2324726,1.0000000000000002,,
ABI2324727,ABI2324727,1.0,,
ABI2324728,ABI2324728,1.0000000000000002,,
ABI2324729,ABI2324729,1.0,,
ABI2324730,ABI2324730,1.0,,
ABI2324731,ABI2324731,1.0,,
ABI2324733,ABI2324733,1.0,,
ABI2324734,ABI2324734,1.0,,
ABI2324735,ABI2324735,1.0,,
ABI2324736,ABI2324736,1.0000000000000002,,
ABI2324737,ABI2324737,1.0,,
ABI2324738,ABI2324738,1.0000000000000004,,
ABI2324739,ABI2324739,0.9999999999999993,,
ABI2324740,ABI2324740,1.0000000000000002,,
ABI2324741,ABI2324741,1.0,,
ABI2324742,ABI2324742,1.0000000000000002,,
ABI2324743,ABI2324743,1.0000000000000002,,
ABI2324744,ABI2324744,1.0000000000000002,,
ABI2324745,ABI2324745,1.0000000000000002,,
ABI2324746,ABI2324746,1.0000000000000007,,
ABI2324747,ABI2324747,1.0,,
ABI2324748,ABI2324748,0.9999999999999999,,
ABI2324749,ABI2324749,1.0000000000000002,,
ABI2324750,ABI2324750,1.0000000000000002,,
ABI2324751,ABI2324751,1.0000000000000002,,
ABI2324752,ABI2324752,1.0000000000000002,,
ABI2324753,ABI2324753,1.0000000000000002,,
ABI2324754,ABI2324754,1.0000000000000002,,
ABI2324755,ABI2324755,1.0000000000000002,,
ABI2324756,ABI2324756,1.0000000000000002,,
ABI2324757,ABI2324757,1.0000000000000002,,
ABI2324758,ABI2324758,1.0000000000000002,,
ABI2324759,ABI2324759,1.0000000000000002,,
ABI2324760,ABI2324760,1.0,,
ABI2324762,ABI2324762,1.0000000000000002,,
ABI2324763,ABI2324763,1.0,,
ABI2324764,ABI2324764,1.0,,
ABI2324765,ABI2324765,1.0000000000000002,,
ABI2324766,ABI2324766,1.0000000000000002,,
ABI2324767,ABI2324767,1.0000000000000002,,
ABI2324768,ABI2324768,1.0000000000000004,,
ABI2324769,ABI2324769,1.0000000000000002,,
ABI2324770,ABI2324770,1.0,,
ABI2324771,ABI2324771,1.0000000000000002,,
ABI2324772,ABI2324772,1.0000000000000002,,
ABI2324773,ABI2324773,1.0,,
ABI2324774,ABI2324774,1.0,,
ABI2324775,ABI2324775,1.0,,
ABI2324776,ABI2324776,1.0000000000000002,,
ABI2324777,ABI2324777,1.0000000000000002,,
ABI2324788,ABI2324788,1.0,,
ABI2324789,ABI2324789,1.0,,
ABI2324790,ABI2324790,1.0000000000000002,,
ABI2324791,ABI2324791,1.0000000000000002,,
ABI2324792,ABI2324792,1.0000000000000007,,
ABI2324793,ABI2324793,1.0000000000000002,,
ABI2324794,ABI2324794,1.0,,
ABI2324795,ABI2324795,1.0000000000000002,,
ABI2324796,ABI2324796,1.0,,
ABI2324797,ABI2324797,1.0000000000000002,,
ABI2324798,ABI2324798,1.0000000000000002,,
ABI2324799,ABI2324799,1.0,,
ABI2324800,ABI2324800,1.0000000000000002,,
ABI2324801,ABI2324801,1.0,,
ABI2324802,ABI2324802,1.0,,
ABI2324803,ABI2324803,1.0,,
ABI2324804,ABI2324804,1.0,,
ABI2324805,ABI2324805,1.0000000000000004,,
ABI2324806,ABI2324806,1.0,,
ABI2324807,ABI2324807,0.9999999999999997,,
ABI2324808,ABI2324808,1.0000000000000002,,
ABI2324809,ABI2324809,1.0000000000000002,,
ABI2324810,ABI2324810,1.0000000000000002,,
ABI2324811,ABI2324811,1.0000000000000004,,
ABI2324812,ABI2324812,1.0000000000000002,,
ABI2324813,ABI2324813,1.0,,
ABI2324814,ABI2324814,1.0,,
ABI2324815,ABI2324815,1.0000000000000002,,
ABI2324816,ABI2324816,1.0,,
ABI2324817,ABI2324817,1.0,,
ABI2324818,ABI2324818,1.0000000000000002,,
ABI2324819,ABI2324819,1.0,,
ABI2324820,ABI2324820,1.0,,
ABI2324821,ABI2324821,1.0,,
ABI2324822,ABI2324822,1.0,,
ABI2324823,ABI2324823,1.0000000000000002,,
ABI2324825,ABI2324825,1.0000000000000002,,
ABI2324826,ABI2324826,1.0000000000000002,,
ABI2324827,ABI2324827,1.0,,
ABI2324828,ABI2324828,1.0000000000000004,,
ABI2324829,ABI2324829,1.0,,
ABI2324831,ABI2324831,1.0,,
ABI2324832,ABI2324832,1.0,,
ABI2324833,ABI2324833,1.0000000000000002,,
ABI2324834,ABI2324834,1.0000000000000002,,
ABI2324835,ABI2324835,1.0000000000000002,,
ABI2324836,ABI2324836,1.0000000000000002,,
ABI2324837,ABI2324837,1.0,,
ABI2324838,ABI2324838,1.0000000000000004,,
ABI2324839,ABI2324839,1.0000000000000002,,
ABI2324840,ABI2324840,1.0,,
ABI2324841,ABI2324841,1.0,,
ABI2324842,ABI2324842,1.0000000000000004,,
