Match ID,Data Set 1,Data Set 2,Status,label,y_pred,y_pred_label
2984,1655-2210129INSC-(22-23),2210129,Partial Matched,1,1,Partial Match
2985,1643-2210130INSC--22-23--(22-23),2210130,Partial Matched,1,1,Partial Match
2986,1531-2210131INSC-(22-23),2210131,Partial Matched,1,1,Partial Match
2987,1632-2210133INSC-(22-23),2210133,Partial Matched,1,1,Partial Match
2988,1904-2210134insc-(22-23),2210134,Partial Matched,1,1,Partial Match
2989,1337-2210135INSC-(22-23),2210135,Partial Matched,1,1,Partial Match
2990,1289-2210137insc-(22-23),2210137,Partial Matched,1,1,Partial Match
2991,1978-2210139INSC-(22-23),2210139,Partial Matched,1,1,Partial Match
2992,1638-2210142INSC-(22-23),2210142,Partial Matched,1,1,Partial Match
2993,1347-2210143INSC-(22-23),2210143,Partial Matched,1,1,Partial Match
2994,1344-2210144INSC-(22-23),2210144,Partial Matched,1,1,Partial Match
2995,1522-2210145INSC-(22-23),2210145,Partial Matched,1,1,Partial Match
2996,1311-2210146INSC-(22-23),2210146,Partial Matched,1,1,Partial Match
2997,1354-2210147INSC-(22-23),2210147,Partial Matched,1,1,Partial Match
2998,1521-2210148INSC-(22-23),2210148,Partial Matched,1,1,Partial Match
2999,1648-2210149INSC-(22-23),2210149,Partial Matched,1,1,Partial Match
3000,1342-2210150INSC-(22-23),2210150,Partial Matched,1,1,Partial Match
3001,1455-2210153INSC-(22-23),2210153,Partial Matched,1,1,Partial Match
3002,1677-2210154INSC-(22-23),2210154,Partial Matched,1,1,Partial Match
3003,1962-2210155INSC-(22-23),2210155,Partial Matched,1,1,Partial Match
3004,1434-2210156INSC-(22-23),2210156,Partial Matched,1,1,Partial Match
3005,1492-2210157INSC-(22-23),2210157,Partial Matched,1,1,Partial Match
3006,1795-2210449INSC-(22-23),2210449,Partial Matched,1,1,Partial Match
3007,1283-2210452insc-(22-23),2210452,Partial Matched,1,1,Partial Match
3008,1483-2210453INSC-(22-23),2210453,Partial Matched,1,1,Partial Match
3009,1295-2210454INSC-(22-23),2210454,Partial Matched,1,1,Partial Match
3010,1376-2210455INSC-(22-23),2210455,Partial Matched,1,1,Partial Match
3011,1677-2210457INSC-(22-23),2210457,Partial Matched,1,1,Partial Match
3012,1492-2210461INSC-(22-23),2210461,Partial Matched,1,1,Partial Match
3013,1455-2210463INSC-(22-23),2210463,Partial Matched,1,1,Partial Match
3014,1433-2210464INSC-(22-23),2210464,Partial Matched,1,1,Partial Match
3015,1638-2210465INSC-(22-23),2210465,Partial Matched,1,1,Partial Match
3016,1356-2210466INSC-(22-23),2210466,Partial Matched,1,1,Partial Match
3017,1648-2210467INSC-(22-23),2210467,Partial Matched,1,1,Partial Match
3018,1329-2210468INSC-(22-23),2210468,Partial Matched,1,1,Partial Match
3019,1317-2210470INSC-(22-23),2210470,Partial Matched,1,1,Partial Match
3020,1501-2210471INSC-(22-23),2210471,Partial Matched,1,1,Partial Match
3021,1522-2210472INSC-(22-23),2210472,Partial Matched,1,1,Partial Match
3022,1673-2210473INSC-(22-23),2210473,Partial Matched,1,1,Partial Match
3023,1631-2210474INSC-(22-23),2210474,Partial Matched,1,1,Partial Match
3024,1962-2210476INSC-(22-23),2210476,Partial Matched,1,1,Partial Match
3025,1366-2210477INSC-(22-23),2210477,Partial Matched,1,1,Partial Match
3026,1913-2210478INSC-(22-23),2210478,Partial Matched,1,1,Partial Match
3027,1925-2210479INSC-(22-23),2210479,Partial Matched,1,1,Partial Match
3028,1297-2210480INSC-(22-23),2210480,Partial Matched,1,1,Partial Match
3029,1434-2210481INSC-(22-23),2210481,Partial Matched,1,1,Partial Match
3030,1289-2210482INSC-(22-23),2210482,Partial Matched,1,1,Partial Match
3031,1344-2210483INSC-(22-23),2210483,Partial Matched,1,1,Partial Match
3032,1347-2210484INSC-(22-23),2210484,Partial Matched,1,1,Partial Match
3033,1904-2210485INSC-(22-23),2210485,Partial Matched,1,1,Partial Match
3034,1512-2210486INSC-(22-23),2210486,Partial Matched,1,1,Partial Match
3035,1655-2210487INSC-(22-23),2210487,Partial Matched,1,1,Partial Match
3036,1456-2210488INSC-(22-23),2210488,Partial Matched,1,1,Partial Match
3037,1487-2210489INSC-(22-23),2210489,Partial Matched,1,1,Partial Match
3038,1373-2210490INSC-(22-23),2210490,Partial Matched,1,1,Partial Match
3039,1903-2210491INSC--22-23--(22-23),2210491,Partial Matched,1,1,Partial Match
3040,1643-2210492INSC-(22-23),2210492,Partial Matched,1,1,Partial Match
3041,1658-2210493lNSC-(22-23),2210493,Partial Matched,1,1,Partial Match
3042,1484-2210494INSC-(22-23),2210494,Partial Matched,1,1,Partial Match
3043,1488-2210495INSC-(22-23),2210495,Partial Matched,1,1,Partial Match
3044,1337-2210496INSC-(22-23),2210496,Partial Matched,1,1,Partial Match
3045,1472-2210497INSC-(22-23),2210497,Partial Matched,1,1,Partial Match
3046,1497-2210513INSC-(22-23),2210513,Partial Matched,1,1,Partial Match
3047,1286-2210514INSC-(22-23),2210514,Partial Matched,1,1,Partial Match
3048,1285-2210520INSC-(22-23),2210520,Partial Matched,1,1,Partial Match
3049,1641-2210524INSC-(22-23),2210524,Partial Matched,1,1,Partial Match
3050,1459-2210530INSC-(22-23),2210530,Partial Matched,1,1,Partial Match
3051,1653-2210549INSC-(22-23),2210549,Partial Matched,1,1,Partial Match
3052,1485-2210550INSC-(22-23),2210550,Partial Matched,1,1,Partial Match
3053,1974-2210551INSC-(22-23),2210551,Partial Matched,1,1,Partial Match
3054,1531-2210555INSC-(22-23),2210555,Partial Matched,1,1,Partial Match
3055,1926-2210556INSC-(22-23),2210556,Partial Matched,1,1,Partial Match
3056,1499-2210561INSC-(22-23),2210561,Partial Matched,1,1,Partial Match
3057,1311-2210563INSC-(22-23),2210563,Partial Matched,1,1,Partial Match
3058,1813-2210574INSC-(22-23),2210574,Partial Matched,1,1,Partial Match
3059,1521-2210576INSC-(22-23),2210576,Partial Matched,1,1,Partial Match
3060,1484-2210577INSC-(22-23),2210577,Partial Matched,1,1,Partial Match
3061,1673-2210578INSC-(22-23),2210578,Partial Matched,1,1,Partial Match
3062,1677-2210579INSC-(22-23),2210579,Partial Matched,1,1,Partial Match
3063,1315-2210582INSC-(22-23),2210582,Partial Matched,1,1,Partial Match
3064,1488-2210583INSC-(22-23),2210583,Partial Matched,1,1,Partial Match
3065,1488-2210584INSC-(22-23),2210584,Partial Matched,1,1,Partial Match
3066,1499-2210586INSC-(22-23),2210586,Partial Matched,1,1,Partial Match
3067,1531-2210607INSC-(22-23),2210607,Partial Matched,1,1,Partial Match
3068,1285-2210618INSC-(22-23),2210618,Partial Matched,1,1,Partial Match
3069,1455-2210623INSC-(22-23),2210623,Partial Matched,1,1,Partial Match
3070,1488-2210624INSC-(22-23),2210624,Partial Matched,1,1,Partial Match
3071,1488-2210631INSC-(22-23),2210631,Partial Matched,1,1,Partial Match
3072,1632-2210638INSC-(22-23),2210638,Partial Matched,1,1,Partial Match
3073,1488-2210664INSC-(22-23),2210664,Partial Matched,1,1,Partial Match
3074,1366-2210672INSC-(22-23),2210672,Partial Matched,1,1,Partial Match
3075,1632-2210845INSC--22-23--(22-23),2210845,Partial Matched,1,1,Partial Match
3076,1311-2210901INSC-(22-23),2210901,Partial Matched,1,1,Partial Match
3077,1904-2210902INSC-(22-23),2210902,Partial Matched,1,1,Partial Match
3078,1456-2210903INSC-(22-23),2210903,Partial Matched,1,1,Partial Match
3079,1648-2210904INSC-(22-23),2210904,Partial Matched,1,1,Partial Match
3080,1521-2210905INSC-(22-23),2210905,Partial Matched,1,1,Partial Match
3081,1673-2210907INSC-(22-23),2210907,Partial Matched,1,1,Partial Match
3082,1531-2210908INSC-(22-23),2210908,Partial Matched,1,1,Partial Match
3083,1318-221090INSC-(22-23),2210909,Partial Matched,1,1,Partial Match
3084,1822-2210910INSC-(22-23),2210910,Partial Matched,1,1,Partial Match
3085,1342-2211067INSC-(22-23),2211067,Partial Matched,1,1,Partial Match
3086,1484-2211072INSC-(22-23),2211072,Partial Matched,1,1,Partial Match
3087,1342-2211084INSC-(22-23),2211084,Partial Matched,1,1,Partial Match
3088,1342-2211104INSC-(22-23),2211104,Partial Matched,1,1,Partial Match
3089,1342-2211105INSC-(22-23),2211105,Partial Matched,1,1,Partial Match
3090,1455-2211839INSC-(22-23),2211839,Partial Matched,1,1,Partial Match
3091,1794-2211840INSC-(22-23),2211840,Partial Matched,1,1,Partial Match
3092,1638-2211841INSC-(22-23),2211841,Partial Matched,1,1,Partial Match
3093,1521-2211842INSC-(22-23),2211842,Partial Matched,1,1,Partial Match
3094,1285-2211849INSC-(22-23),2211849,Partial Matched,1,1,Partial Match
3095,1433-2211850INSC-(22-23),2211850,Partial Matched,1,1,Partial Match
3096,1311-2211852INSC-(22-23),2211852,Partial Matched,1,1,Partial Match
3097,1648-2211853INSC-(22-23),2211853,Partial Matched,1,1,Partial Match
3098,1318-2211854INSC-(22-23),2211854,Partial Matched,1,1,Partial Match
3099,1904-2211855insc-(22-23),2211855,Partial Matched,1,1,Partial Match
3100,1632-2211856INSC-(22-23),2211856,Partial Matched,1,1,Partial Match
3101,1531-2211857INSC-(22-23),2211857,Partial Matched,1,1,Partial Match
3102,1356-2211862INSC-(22-23),2211862,Partial Matched,1,1,Partial Match
3103,1645-2211863INSC-(22-23),2211863,Partial Matched,1,1,Partial Match
3104,1484-2211864INSC-(22-23),2211864,Partial Matched,1,1,Partial Match
3105,1673-2211865INSC-(22-23),2211865,Partial Matched,1,1,Partial Match
3106,1456-2211868INSC-(22-23),2211868,Partial Matched,1,1,Partial Match
3107,1434-2211894INSC-(22-23),2211894,Partial Matched,1,1,Partial Match
3108,1645-2211895INSC-(22-23),2211895,Partial Matched,1,1,Partial Match
3109,1655-2211898INSC-(22-23),2211898,Partial Matched,1,1,Partial Match
3110,1674-2211902INSC-(22-23),2211902,Partial Matched,1,1,Partial Match
3111,1632-2211903INSC-(22-23),2211903,Partial Matched,1,1,Partial Match
3112,1926-2211911INSC-(22-23),2211911,Partial Matched,1,1,Partial Match
3113,1796-2211914INSC-(22-23),2211914,Partial Matched,1,1,Partial Match
3114,1373-2211915INSC-(22-23),2211915,Partial Matched,1,1,Partial Match
3115,1324-221191INSC-(22-23),2211916,Partial Matched,1,1,Partial Match
3116,1311-2211932insc-(22-23),2211932,Partial Matched,1,1,Partial Match
3117,1493-2211933INSC-(22-23),2211933,Partial Matched,1,1,Partial Match
3118,1329-2211934INSC-(22-23),2211934,Partial Matched,1,1,Partial Match
3119,1502-2211938INSC-(22-23),2211938,Partial Matched,1,1,Partial Match
3120,1484-2211950INSC-(22-23),2211950,Partial Matched,1,1,Partial Match
3121,1352-2211951INSC-(22-23),2211951,Partial Matched,1,1,Partial Match
3122,1646-2211952INSC-(22-23),2211952,Partial Matched,1,1,Partial Match
3123,1283-2211953insc-(22-23),2211953,Partial Matched,1,1,Partial Match
3124,1813-2211954INSC-(22-23),2211954,Partial Matched,1,1,Partial Match
3125,1317-2211955INSC-(22-23),2211955,Partial Matched,1,1,Partial Match
3126,1531-2211957INSC-(22-23),2211957,Partial Matched,1,1,Partial Match
3127,1289-2211958insc-(22-23),2211958,Partial Matched,1,1,Partial Match
3128,1641-2211959INSC-(22-23),2211959,Partial Matched,1,1,Partial Match
3129,1499-2211960INSC-(22-23),2211960,Partial Matched,1,1,Partial Match
3130,1501-2211961INSC-(22-23),2211961,Partial Matched,1,1,Partial Match
3131,1521-2211962INSC-(22-23),2211962,Partial Matched,1,1,Partial Match
3132,1356-2211963INSC-(22-23),2211963,Partial Matched,1,1,Partial Match
3133,1794-2211966INSC-(22-23),2211966,Partial Matched,1,1,Partial Match
3134,1648-221196INSC-(22-23),2211967,Partial Matched,1,1,Partial Match
3135,1455-2211968INSC-(22-23),2211968,Partial Matched,1,1,Partial Match
3136,1344-2211969INSC-(22-23),2211969,Partial Matched,1,1,Partial Match
3137,1485-2211972INSC-(22-23),2211972,Partial Matched,1,1,Partial Match
3138,1285-2211986insc-(22-23),2211986,Partial Matched,1,1,Partial Match
3139,1647-2211988INSC-(22-23),2211988,Partial Matched,1,1,Partial Match
3140,1643-2211989INSC-(22-23),2211989,Partial Matched,1,1,Partial Match
3141,1347-2211991INSC-(22-23),2211991,Partial Matched,1,1,Partial Match
3142,1286-2211993insc-(22-23),2211993,Partial Matched,1,1,Partial Match
3143,1974-2211994INSC-(22-23),2211994,Partial Matched,1,1,Partial Match
3144,1643-2212018INSC-(22-23),2212018,Partial Matched,1,1,Partial Match
3145,1638-2212019INSC-(22-23),2212019,Partial Matched,1,1,Partial Match
3146,1645-2212020INSC-(22-23),2212020,Partial Matched,1,1,Partial Match
3147,1655-2212021INSC-(22-23),2212021,Partial Matched,1,1,Partial Match
3148,1342-2212023INSC-(22-23),2212023,Partial Matched,1,1,Partial Match
3149,1455-2212024INSC-(22-23),2212024,Partial Matched,1,1,Partial Match
3150,1531-2212025INSC-(22-23),2212025,Partial Matched,1,1,Partial Match
3151,1646-2212026INSC-(22-23),2212026,Partial Matched,1,1,Partial Match
3152,1641-221207INSC-(22-23),2212027,Partial Matched,1,1,Partial Match
3153,1962-2212028INSC-(22-23),2212028,Partial Matched,1,1,Partial Match
3154,1315-2212029INSC-(22-23),2212029,Partial Matched,1,1,Partial Match
3155,1904-2212030insc-(22-23),2212030,Partial Matched,1,1,Partial Match
3156,1317-2212031INSC-A--22-23--(22-23),2212031,Partial Matched,1,1,Partial Match
3157,1522-2212032INSC-(22-23),2212032,Partial Matched,1,1,Partial Match
3158,1318-2212033INSC-(22-23),2212033,Partial Matched,1,1,Partial Match
3159,1352-2212031INSC-(22-23),2212034,Partial Matched,1,1,Partial Match
3160,1337-2212035INSC-(22-23),2212035,Partial Matched,1,1,Partial Match
3161,1354-2212036INSC-(22-23),2212036,Partial Matched,1,1,Partial Match
3162,1673-2212038INSC-(22-23),2212038,Partial Matched,1,1,Partial Match
3163,1677-2212043INSC-(22-23),2212043,Partial Matched,1,1,Partial Match
3164,1512-2212045INSC-(22-23),2212045,Partial Matched,1,1,Partial Match
3165,1485-2212046INSC-(22-23),2212046,Partial Matched,1,1,Partial Match
3166,1494-2212047INSC-(22-23),2212047,Partial Matched,1,1,Partial Match
3167,1487-2212053INSC-(22-23),2212053,Partial Matched,1,1,Partial Match
3168,1344-2212054INSC-(22-23),2212054,Partial Matched,1,1,Partial Match
3169,1632-2212055INSC-(22-23),2212055,Partial Matched,1,1,Partial Match
3170,1329-2212057INSC-(22-23),2212057,Partial Matched,1,1,Partial Match
3171,1318-2212060INSC-(22-23),2212060,Partial Matched,1,1,Partial Match
3172,1658-2212061INSC-(22-23),2212061,Partial Matched,1,1,Partial Match
3173,1962-2212066INSC-(22-23),2212066,Partial Matched,1,1,Partial Match
3174,1492-2212067INSC-(22-23),2212067,Partial Matched,1,1,Partial Match
3175,1472-2212069INSC-(22-23),2212069,Partial Matched,1,1,Partial Match
3176,1337-2212070INSC-(22-23),2212070,Partial Matched,1,1,Partial Match
3177,1433-2212074INSC-(22-23),2212074,Partial Matched,1,1,Partial Match
3178,1459-2212075INSC-(22-23),2212075,Partial Matched,1,1,Partial Match
3179,1695-2212076INSC-(22-23),2212076,Partial Matched,1,1,Partial Match
3180,1465-2212077INSC-(22-23),2212077,Partial Matched,1,1,Partial Match
3181,1456-2212078INSC-(22-23),2212078,Partial Matched,1,1,Partial Match
3182,1904-2212084insc-(22-23),2212084,Partial Matched,1,1,Partial Match
3183,1512-2212089INSC-(22-23),2212089,Partial Matched,1,1,Partial Match
3184,1638-2212097INSC-(22-23),2212097,Partial Matched,1,1,Partial Match
3185,1822-2212199INSC-(22-23),2212199,Partial Matched,1,1,Partial Match
3186,1641-2212208INSC-(22-23),2212208,Partial Matched,1,1,Partial Match
3187,1472-2212215INSC-(22-23),2212215,Partial Matched,1,1,Partial Match
3188,1459-2212216INSC-(22-23),2212216,Partial Matched,1,1,Partial Match
3189,1492-2212217INSC-(22-23),2212217,Partial Matched,1,1,Partial Match
3190,1494-2212218INSC-(22-23),2212218,Partial Matched,1,1,Partial Match
3191,1315-2212219INSC-(22-23),2212219,Partial Matched,1,1,Partial Match
3192,1646-2212220INSC-(22-23),2212220,Partial Matched,1,1,Partial Match
3193,1695-2212221INSC-(22-23),2212221,Partial Matched,1,1,Partial Match
3194,1286-2212223INSC-(22-23),2212223,Partial Matched,1,1,Partial Match
3195,1638-2212224INSC-(22-23),2212224,Partial Matched,1,1,Partial Match
3196,1632-2212225INSC-(22-23),2212225,Partial Matched,1,1,Partial Match
3197,1318-2212228INSC-(22-23),2212228,Partial Matched,1,1,Partial Match
3198,1647-2212229INSC-(22-23),2212229,Partial Matched,1,1,Partial Match
3199,1813-2212231INSC-(22-23),2212231,Partial Matched,1,1,Partial Match
3200,1285-2212232insc-(22-23),2212232,Partial Matched,1,1,Partial Match
3201,1337-2212233INSC-(22-23),2212233,Partial Matched,1,1,Partial Match
3202,1512-2212234INSC-(22-23),2212234,Partial Matched,1,1,Partial Match
3203,1822-2212235INSC-(22-23),2212235,Partial Matched,1,1,Partial Match
3204,1978-2212236INSC-(22-23),2212236,Partial Matched,1,1,Partial Match
3205,1456-2212237INSC-(22-23),2212237,Partial Matched,1,1,Partial Match
3206,1673-2212241INSC-(22-23),2212241,Partial Matched,1,1,Partial Match
3207,1347-2212242INSC-(22-23),2212242,Partial Matched,1,1,Partial Match
3208,1501-2212243INSC-(22-23),2212243,Partial Matched,1,1,Partial Match
3209,1926-2212261INSC-(22-23),2212261,Partial Matched,1,1,Partial Match
3210,1289-2212262insc-(22-23),2212262,Partial Matched,1,1,Partial Match
3211,1643-2212263INSC-(22-23),2212263,Partial Matched,1,1,Partial Match
3212,1329-2212264INSC-(22-23),2212264,Partial Matched,1,1,Partial Match
3213,1962-2212265INSC-(22-23),2212265,Partial Matched,1,1,Partial Match
3214,1485-2212266INSC-(22-23),2212266,Partial Matched,1,1,Partial Match
3215,1645-2212267INSC-(22-23),2212267,Partial Matched,1,1,Partial Match
3216,1459-2212268INSC-(22-23),2212268,Partial Matched,1,1,Partial Match
3217,1295-2212269insc-(22-23),2212269,Partial Matched,1,1,Partial Match
3218,1795-2212270INSC-(22-23),2212270,Partial Matched,1,1,Partial Match
3219,1521-2212271INSC-(22-23),2212271,Partial Matched,1,1,Partial Match
3220,1531-2212272INSC-(22-23),2212272,Partial Matched,1,1,Partial Match
3221,1366-2212273INSC-(22-23),2212273,Partial Matched,1,1,Partial Match
3222,1324-2212274INSC-(22-23),2212274,Partial Matched,1,1,Partial Match
3223,1356-2212275INSC-(22-23),2212275,Partial Matched,1,1,Partial Match
3224,1341-2212276INSC-(22-23),2212276,Partial Matched,1,1,Partial Match
3225,1796-2212277INSC-(22-23),2212277,Partial Matched,1,1,Partial Match
3226,1648-2212278INSC-(22-23),2212278,Partial Matched,1,1,Partial Match
3227,1794-2212279INSC-(22-23),2212279,Partial Matched,1,1,Partial Match
3228,1499-2212280INSC-(22-23),2212280,Partial Matched,1,1,Partial Match
3229,1813-2212281INSC-(22-23),2212281,Partial Matched,1,1,Partial Match
3230,1674-2212283INSC-(22-23),2212283,Partial Matched,1,1,Partial Match
3231,1812-2212284INSC-(22-23),2212284,Partial Matched,1,1,Partial Match
3232,1904-2212285insc-(22-23),2212285,Partial Matched,1,1,Partial Match
3233,1487-2212286INSC-(22-23),2212286,Partial Matched,1,1,Partial Match
3234,1455-2212287INSC-(22-23),2212287,Partial Matched,1,1,Partial Match
3235,1497-2212288INSC-(22-23),2212288,Partial Matched,1,1,Partial Match
3236,1354-2212289INSC-(22-23),2212289,Partial Matched,1,1,Partial Match
3237,1373-2212290INSC-(22-23),2212290,Partial Matched,1,1,Partial Match
3238,1433-2212291INSC-(22-23),2212291,Partial Matched,1,1,Partial Match
3239,1499-2212292INSC-(22-23),2212292,Partial Matched,1,1,Partial Match
3240,1286-2212293INSC-(22-23),2212293,Partial Matched,1,1,Partial Match
3241,1695-2212294INSC-(22-23),2212294,Partial Matched,1,1,Partial Match
3242,1794-2212295INSC-(22-23),2212295,Partial Matched,1,1,Partial Match
3243,1484-2212296INSC-(22-23),2212296,Partial Matched,1,1,Partial Match
3244,1465-2212297INSC-(22-23),2212297,Partial Matched,1,1,Partial Match
3245,1645-2212298INSC-(22-23),2212298,Partial Matched,1,1,Partial Match
3246,1488-2212299INSC-(22-23),2212299,Partial Matched,1,1,Partial Match
3247,1352-2212300INSC-(22-23),2212300,Partial Matched,1,1,Partial Match
3248,1456-2212312INSC-(22-23),2212312,Partial Matched,1,1,Partial Match
3249,1356-2212313INSC-(22-23),2212313,Partial Matched,1,1,Partial Match
3250,1648-2212328INSC-(22-23),2212328,Partial Matched,1,1,Partial Match
